Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18
0.6363636363636364,0.0,0.6363636363636364,True,2004-02-19 11:26:53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6363636363636364,0.0,1.0,False,2004-02-19 12:16:18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8181818181818181,0.18181818181818182,1.0,True,2004-02-19 12:48:29,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8787878787878788,0.17141982574219336,1.0,True,2004-02-19 14:11:51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9090909090909091,0.15745916432444337,0.6909090909090909,False,2004-02-19 14:36:16,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8654545454545455,0.16568415636210207,0.6212121212121212,False,2004-02-19 15:01:30,0.8333333333333334,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.8247474747474747,0.17652580855388686,0.49783549783549774,False,2004-02-19 16:24:30,0.7142857142857143,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.7780457637600494,0.19948944064359003,0.48484848484848475,False,2004-02-19 16:56:35,0.625,0.5,0.5,0.5,0.625,0.625,0.625,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.7413961038961039,0.21029482944013678,0.5757575757575758,True,2004-02-19 17:41:38,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.7229918229918231,0.20498752978806473,0.5000000000000001,False,2004-02-20 10:18:41,0.6,0.5,0.5,0.5,0.6,0.6,0.6,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.7006926406926407,0.20565305835960945,0.443526170798898,False,2004-02-20 12:10:01,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.5454545454545454,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0.6773138707023004,0.20955670996726422,0.3993506493506493,False,2004-02-20 12:21:02,0.5,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5,0.5,0.5,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
0.6541502689229962,0.2148408489771847,0.458041958041958,True,2004-02-20 12:35:28,0.5384615384615384,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.375,0.375,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.0
0.6390650142398394,0.21292454612488357,0.5057720057720058,True,2004-02-20 12:43:34,0.5714285714285714,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.6295440850635655,0.20803110400429323,0.5252525252525253,True,2004-02-20 13:12:00,0.6,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.6,0.6,0.6,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0
0.6225913144094962,0.20265385552985485,0.4863636363636365,True,2004-02-20 13:26:46,0.5625,0.5,0.5,0.5,0.5625,0.5625,0.5625,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0
0.61407708453163,0.1989702999061489,0.523578026251823,True,2004-02-20 13:28:01,0.5882352941176471,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0
