Acc mean,Acc std,New observation,Normality,Time,prefix_2,prefix_3,prefix_4,prefix_5,prefix_6,prefix_7,prefix_8,prefix_9,prefix_10,prefix_11,prefix_12,prefix_13,prefix_14,prefix_15,prefix_16,prefix_17,prefix_18
0.0,0.0,0.0,True,2004-02-19 11:26:53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
,,0.0,True,2004-02-19 12:16:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.0,0.0,True,2004-02-19 12:48:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.0,0.0,True,2004-02-19 14:11:51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.0,0.9431818181818182,False,2004-02-19 14:36:16,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.23579545454545456,0.40840970746652505,0.8727272727272729,False,2004-02-19 15:01:30,0.3,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.3631818181818182,0.4453626992511806,0.856060606060606,False,2004-02-19 16:24:30,0.25,0.6666666666666666,0.8333333333333333,0.9166666666666667,0.9166666666666667,0.9166666666666667,0.9166666666666667,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.4453282828282828,0.44612795605425315,0.8506493506493507,True,2004-02-19 16:56:35,0.21428571428571427,0.5714285714285714,0.8571428571428572,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.5032312925170068,0.4367079405443475,0.8465909090909091,True,2004-02-19 17:41:38,0.1875,0.5,0.875,0.9375,0.9375,0.9375,0.9375,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.5461512445887446,0.42399227960961333,0.8096590909090909,True,2004-02-20 10:18:41,0.28125,0.5,0.75,0.78125,0.84375,0.84375,0.90625,1.0,1.0,1.0,1.0,0,0,0,0,0,0
0.5754298941798942,0.40823153241538307,0.8099747474747474,True,2004-02-20 12:10:01,0.4375,0.5833333333333333,0.75,0.8125,0.8541666666666667,0.8541666666666667,0.8958333333333333,1.0,1.0,1.0,0.7222222222222223,0,0,0,0,0,0
0.5988843795093796,0.39362253694501553,0.8475378787878788,True,2004-02-20 12:21:02,0.5625,0.6875,0.78125,0.84375,0.875,0.875,0.90625,1.0,1.0,1.0,0.7916666666666667,0,0,0,0,0,0
0.6214892430801522,0.3820512578873247,0.8554292929292928,True,2004-02-20 12:35:28,0.5138888888888888,0.7222222222222222,0.8055555555555556,0.861111111111111,0.8888888888888888,0.8888888888888888,0.9166666666666666,1.0,1.0,1.0,0.8125,0,0,0,0,0,0
0.6409842472342473,0.37145682621110876,0.8624999999999999,True,2004-02-20 12:43:34,0.48749999999999993,0.75,0.825,0.875,0.9,0.9,0.925,1.0,1.0,1.0,0.825,0,0,0,0,0,0
0.6580239205239207,0.36173266345504934,0.8632231404958678,True,2004-02-20 13:12:00,0.46590909090909094,0.7727272727272727,0.8409090909090909,0.8409090909090909,0.9090909090909092,0.9090909090909092,0.9318181818181819,1.0,1.0,1.0,0.825,0,0,0,0,0,0
0.6726810076647739,0.35255757934620957,0.8214876033057851,True,2004-02-20 13:26:46,0.49999999999999994,0.7272727272727273,0.7636363636363637,0.7818181818181817,0.8363636363636364,0.8545454545454546,0.8727272727272727,0.92,0.92,1.0,0.86,0,0,0,0,0,0
0.6826014473741747,0.342619617127437,0.8143939393939394,True,2004-02-20 13:28:01,0.47500000000000003,0.7333333333333333,0.7666666666666667,0.7833333333333332,0.8333333333333334,0.8500000000000001,0.8666666666666667,0.9,0.9,1.0,0.85,0,0,0,0,0,0
0.69083847812541,0.3332704150490544,0.7822177822177822,True,2004-02-20 15:06:42,0.45384615384615384,0.7384615384615385,0.7692307692307692,0.7538461538461538,0.8,0.8153846153846154,0.8307692307692307,0.8285714285714285,0.8285714285714285,0.9428571428571428,0.8428571428571429,0,0,0,0,0,0
0.6962137313073142,0.3240339218873477,0.7824675324675325,True,2004-02-20 15:30:19,0.43571428571428567,0.7428571428571429,0.7714285714285714,0.7571428571428571,0.8,0.8142857142857143,0.8428571428571427,0.8285714285714285,0.8285714285714285,0.9428571428571428,0.8428571428571429,0,0,0,0,0,0
0.7010056091495485,0.3155235599240681,0.7643181818181819,True,2004-02-20 15:35:37,0.43333333333333335,0.7066666666666666,0.7466666666666666,0.7333333333333334,0.7733333333333334,0.7866666666666666,0.8400000000000001,0.825,0.825,0.925,0.8125,0,0,0,0,0,0
0.7043378498163186,0.3074333143555717,0.7539772727272727,True,2004-02-20 15:42:02,0.43124999999999997,0.675,0.7249999999999999,0.7124999999999999,0.7625,0.775,0.825,0.825,0.825,0.925,0.8125,0,0,0,0,0,0
0.7068198209618664,0.2998441663121836,0.7698863636363636,True,2004-02-20 15:55:32,0.43229166666666663,0.6875,0.7395833333333333,0.71875,0.7708333333333333,0.78125,0.8489583333333333,0.8541666666666667,0.8541666666666667,0.9375,0.84375,0,0,0,0,0,0
0.7098229896606519,0.2929259999813851,0.7427213309566251,True,2004-02-20 16:23:48,0.4117647058823529,0.6568627450980393,0.715686274509804,0.696078431372549,0.7450980392156863,0.7549019607843137,0.8284313725490196,0.8148148148148149,0.8148148148148149,0.9074074074074074,0.8240740740740741,0,0,0,0,0,0
0.7113183688104688,0.2862731988323369,0.715176979882862,True,2004-02-20 17:22:15,0.43697478991596644,0.6050420168067228,0.634453781512605,0.6176470588235294,0.6596638655462184,0.6722689075630252,0.8361344537815125,0.8253968253968254,0.8253968253968254,0.9047619047619047,0.8492063492063492,0,0,0,0,0,0
